label,data
4,"punten, di cisaranten kulon pareum listrikna. Ulah lami nya plis. Keueung. nuju nurut anjuran pemerintah"
1,"puntenan pisan ieu mah cik atuh anyinc setan iblis babi bagong, batur th rek malodar garoblog, ecreug geura bisi palidkeun ka cimanuk, jin iprit neleu kalakuan saria siga kieu mah wereu blog, ehh gusti ampun ka pangeran"
1,"Punteun bagong beunget sia kirang twiterable nying, nuhun hehe"
1,"Punteun mang bade naros, Eta babangus atau sungut lamun di peser ku abi sabaraha pangaosna? Babangus teh ni siga bagong kitu mang Anjing sia mah mang"
1,Punya pacar gaada pedulimya pisan anjing emang
1,"punya temen kok ga ad akhlak na, sholat subuh bangsat malah nge bokep sia teh gelo pisan."
3,Punya vendor pernikahan meuni bageur kituu.. suka ngasih postingan positif buat klien calon mantennya. Alhamdulillah
1,Pura-pura pisan menta hampura. Sing mwl ngahampura maneh siah anjing nepi ka iraha ge. Nepika aing modar ge aing mwl ngahampura sia.
4,Rada muringkak bulu punuk menonton Ruqyah: The Exorcism
4,Rada ngeri oge ngadenge lengser wengi
2,rada nyeredet kanu manah ngadangu suara bebeledagan petasan teu tiasa ngempeul sreng kluarga..
2,"Raga pajauh , ragrag kecap silih asuh teu hayang wawuh , batin ngoceak , aya rasa sono nu nga dodoho tapi kahalang ego , nu akhirna perang jeung kamunafikan"
2,raheut kie aslina kanu manah
2,Raheut manah ku cariosan... rujad awak ku di teunggeulan... kade karma mah sok berlaku dak...
2,Raheut manah nyeri hate ceurik getih tengteuingeun
2,"Raheut manah tapi nyaah, cicing salah tapi teu bisa ingkah:("
2,Raheut tapi teu geutihan.nyeuri tapi teu katinggali! :( hate
4,"Rame tapi serem pisan ngareuwaskeun ngadegdeg, nonton gih bareng si sarpo'ah"
3,"rarasaan asa atoh pa agul"" nilai jeng batur teh hahah"
1,"Rarasaan urang nu baragajul, tapi asa teu bejad siga si abu janda nu wani nepi ka ngagogoreng ulama, pertanyaan na naha si eta sakola agama oge teu sih siga ulama nu sejen? Tapi heran na loba nu ngadukung statement siga kitu patut, artis deui..asa beuki ku rudet"
3,Raresep ninggalan foto nu pariknik.. Barungah baragja. Maraneh edan...!!nuh
1,"Rarujit ngomong ka aing aranjing .. Tong sok nu lain"" garoblog .. Anjiiiiing!!"
3,"Regreg tos aya ijin ti sepuh mah , ngemplong , nuhun gusti"
2,"Reii nyurucud cipanon mun inget jasa kanu jd indung jeung bapak. Hapunten abdi teu acan tiasa mulang tarima, mung saukur doa jeung doa :'("
4,Rek barang beli mikir jero kieu sieun manjang si corona goblog
1,"Rek di ajar sombong ayenamah, teu paduli bagong tea lah, batur ge kitu ka aing !!!"
1,"Rek dileugleug mereunan anying haramm jadahhh jelema teh,teuing rek di jadikeun sambel ngarah nikmat korona dinu Jero beuteungna ,Matak jangarr ah"
4,rek kaluar imahna ge sarieun kieu
1,"rek kanyut bijil dina tarangna oge, paduli bagong nyak wa"
1,REK MANEH NGOMONG SABARAHA RATUS OGE AING MAH REK PADULI. HEEH PADULI BAGONG!
4,Rek masang wifi deui tapi sieun teu kabayar euy
4,Rek nagih hutang meuni sieun kieu wkkwkwkw goblog memang
2,"Rek nyarita tapi bingung kudu nyarita kasaha, rek ngeluh tapi era ku jelema nu leuwih ripuh, rek pasrah tapi sieun disangka jalmi anu lemah."
1,"Rek preman rek naon oge ku aing moal di tarajean kira"" ngaganggu ka aing di leyek ku aing mah"
2,Repeh sanajan ripuh. Kudu bisa ngabelengeh sanajan hate hayang leweh. hirup kadang teu bisa di tebak jalan cerita na.
1,Reseeeep aing reseeep.... Buburak euy kanu tara ngaca mah lahhh rudeet
3,"resep da lamun ningali batur seserian bungah teh, tp kunaonnya lmun ningali btur seserian bungah bari jng ningaliken ka urg sok asa beda?!:D"
3,"Resep gusti ningali TL seer nu maroyan. Alhamdulillah, kenikmatan kecil yg bermanfaat. Namun sukit di lakukan ketika rutinitas sedang. Padat. Sing sarehat sadayana, sing tiasa melalui fase sulit ieu ."
3,"resep ngaheureuyan batur,babarakatakan kieu hahahaha"
3,"Resep ningali timeline Twitter, snapgram, snapWA asa barungah Kabeh pedah PERSIB menang laga away mah"
3,Reugreug ah ari tos ngalewatan hari salasa teh:') asa meni reeus iye hate gustiiii
4,Rewas dayyyy... Tetep we muringkak sok denger ge
1,"Ribet si goblog rek sahur ge, kaburu lebaran anjeng"
1,RIBUT JEUNG AING SIA GOBLOG
1,"rieut aing, jaman sekarang media banyak banget yang jadi wadah umat beragama untuk perang bacot, asa hayang di dagor teh adminna ajg"
4,"ripuh kudu apdet kumaha, sieun ongkoh mun apdet ke na sing aya jalma nu niat jahat"
2,"Ripuh sakabehna, teu awak, teu pikiran, teu hate, teu aya nu beres da, nyeri. Hayang uwih hungkul ka imah nu d jabar, cicing diditu"
1,"ris engges we riungken meh puguh, tong ngomong nu lain lain lah. Bisi aing emosi, di galey sia ku aing !"
1,Rudet ajig lalajo na ge.. Komo ningali lord Febri bow pinafsueun anyeeng
1,rudet goblog psbb teh kabeh tempat dahar 24jam tarutup
2,"Rudet ka otak mantak jangar ngabandungan di urang mah,pisediheun nu aya"
2,Rujiiiiiiiiiiiiit hayang mewek bari ngajerit hate the nyeri.
1,Rujit sia beunget sia siga takokak
2,Rumasa diri loba kurangna Iwal sumerah neda hampura Ka pangeran nu kawasa
1,"Rungsing aing mah da, nonton mantak pinafsueun teu nonton mantak panasaran. Cik atuh baleg sateh!"
1,"Rungsing kieu ungat jelema DKI dan Jabar coret mah anying, pinapsueun kabeh. Sue."
1,"Ruwet...ruwet...lah kos babangus na, bacot na euweuh nu bisa di cekel"
1,"Saat rungsing menghampiri, yang ada dibenakku hanyalah hayang neungeul jelema dan itu Rudet"""
2,sabar jims... tong babay2 an atuh lah menii saredih :(
2,"sabenerna masarakat kudu bisa nyokot pelajaran ku aya bencana alam samodel longsor jeung banjir teh ,naha bumi urang meuni tega kitu nganiaya ka manusa ? Lamun diregepan ku urang pan bongan kalakuan manusa sorangan anu tiheula nganiaya alam !!"
3,sae nya kang ai tos ningal kompak kitu teh bingah ningal nage..:-D sok janten kangen ai emut bndung teh
3,"Sae pisan, Purwakarta janten Kota nu di akui ku dunia international, masyarakat Purwakarta bingah gaduh bpk Bupati na hebat. Sukses bapa"
1,Saeroyi pake acara ketabrak anying goblog pisan
1,"Sagala dihakan da china mah aral aing, corona can leungit, geus aya nu anyar"
2,Sagala kaduhung nyeredet kanu manah ieu teh.
1,"Saha nu hayang kuliah Saha nu riweuhna bangsat pisan lah , leuheung mun ngartikn jng kabutuhan kuliah teh naon wae bangsat kabeh lah anjing nu teu nyaho nanaon kalah pipilueun bangsat teh anjing pisan lah kabeh"
1,"saha sih,aing meni kepo pisan anying sia babi bagong"
2,"Sakapeng mah sok Jol ngeclak cai panon teh,Mun ninggal Batur di paroto sareng ibu na teh"
2,Sakapeung cumarita ka mantena ge teu bisa ngalengitkeun kapusing...ttp we ngabagel na hate..piambekeun..piceurikeun..hanjelu...malah sakapeung mah sok ngarasa putus asa
2,"Sakapeung mah sok hayang ngagabrung nangkeup indung, tapi inget indung geus…"
2,"Sakapeung mah sok hayang ngajerit maratan langit, ngoceak maratan jagad... :'("
1,sakapeung sok hayang neunggeul jelema supat sepet teh
3,"Sakaw yang nikmat ... Meuni luar biasa kitu, barakallah, Kang"
4,"Saking tkut ny ngeliat dosen itu ampe k ngadegdeg, liat muka ny jga udh serem pa lg d suruh nanya k dosen ny wow tkut ah"
1,"Sakit ya anjing , hakan tah goblog kumaha kalakuan sia ka aing baheula dan ayeuna sia di kitu keun ku batur ! Hakan goblog hakan tah anjing"
2,"sakur tiasa ngahelas :( deudeuh teuing jang ,, sing sabar nya kasep :)"
2,Sakur tiasa ngeclakeun cai soca :'( Teu tiasa nanaon deui :'( Pasrah weh kanu diluhur ..
4,"Salah ngomong dikit di spill, asa kumaha kitu. Sarieun euy lila2 mah niat senang2 malah makin jangarrr"
1,"Salah sorangan beunget sia hicing wae , nyaho siah aing beunget sia boga masalah jeng batur anying"
1,Salaki aing mh aing ngambek teh kalah malik rek jiga ngakan .. teu sidik mh
2,Saleresna alim patebih deui teh mung ka Gusti Urang tiasa sumerah kedah kieu nasibna ukur cimata
4,Sama siah aku juga mual :( Mau test tubex tapi sieun positif tubex nya
2,"SAMEMEH AYA UCAP *ENGKE GE KARASA KU MANEH* TI KOLOT SAMEMEH HANEUEUL NU NGABEJAAN URANG GERA PENTA HAMPURA TI NU JADI KOLOT, AYEUNA"
3,sampurasun kumaha damaaaaaang? Seru pisan yeuh jigana nya da urang oge bungah kacida ningalina ngan sakali kadieu tapina teh meni rame pisan
3,"Sampurasun, nuhun Gusti tos ngagugahkeun abdi sadayana dugikeun tiasa keneh netepkeun diri nyembah ka Anjeun, mugia kersa maparin kahirupan anu pinuh ku ginanjar kawilujengan dina sesa umur abdi sadayana, aamiin, ....Rampees"
4,"Sanes indigo ieu mah nya,tapi keueung,sieun. tiap wayah kieu selama 2 Minggu kapengker."
3,"sanes jurusan basa Sunda, tapi meni teu raos ninggali aya nu kieu"
1,"Sangeunahna babangus teh, teu nyaah pisan ka awak koplok"
1,"Sangeunahna kieu nu ngomong ari jelema beunghar mah, gobpis, goblog pisan."
2,"sangsara balangsak geus kalakonan, kasusah kabungah keur disanghareupan, eta sakabeh kudu bisa nyieun sadar, sedeng kanyeri kapeurih kudu bisa mawa sabar, duanana ""UBAR DIRI"""
3,"Sangu haneut, goreng asin, bejek tahu cekap pisan.. Nuhun gusti nikmat na katampi."
4,"Sapoe ayeuna berita duka ting galaletuk nu maot, kareueung"
2,"Sarap sia goblog lain nga jedog di imah malah nararongki rujit aing nempona ge. Di bejaan alus malah ""nya kumaha aing atuh neng, hirup hirup aing"" enyaa a hidup sia. Tapi mun sia maot gara gara korona ge kabeh ripuh kehed meuni teu ngarti ngarti sedih aing"
4,sararieun kieu gara gara covid-19
4,sararieun tea ngadenge sora sirine mobil damkar
2,Saredih anjir ai puasa teu di barengan jeng teu boga duit mah
2,"saredih kieu eum maju k bulan puasa tapi pabaliut jg wabah, ya alloh mugi sing teras rengse ieu wabah tos hoyong kempel sareng sanak sodara, mugi disehatkan sadayana aamin"
2,Saredih kieu gusti janten anak rantau teu tiasa kamana2
2,saredih kieu ningali si ariel ihh.. sabar yah riel.
2,Saredih kieu ninggali vidio kabeh lancek dihuapan kue ku indung
2,"saredih ningali brudak sarena mararengkel abong ungal poe diparab eumih keu eum,..."
2,"Saredih pron, sahur na dikantin rumahsakit :')"
1,"Saria kabeh masih ngagugu kana beunguet, pikeun mikanyaah hiji jalma. Mening kadek sia ku aing"
1,saria teh cicing atuh diimah goblog keur pandemi kieu
4,Sarieun kemarin di riung Bdg udah ada yg corona suganteh bohong :(
4,Sarieun kieu aing berita tentang virus semua anjinc tuda aing mah lalay di dahar ampun dah sagala rupa bagongs pisan
4,"Sarieun kieu akhir taun teh, loba nu ngagerung"
4,sarieun kieu euy piknik ka bdg ningal kos kieu th
4,Sarieun neng ningal na ge! Lalinu teu puguh!
4,Sarieun ningal berita d TV anak pelajar. Harga diri di mumurah. Sing tong ka alaman ku keluarga abi
4,"Sarieun ningali hujann meni gede kieu mah,,,ya alloh pami tos wktun plg krj geura raat nya,,"
4,Sarieun ninggali istri unjanganjing wae eh
4,sarieun tea keur conoha kieu kaluar :(
4,Sarieun tea urusan sareng gengster mah ah
4,Sarieun yaa awloh ningal nu tabrakan
4,Sarua kitu posena. Anjir lah sieun urng setiap nempo eta ava
2,"Sasapoe di kosan teu dahar sangu, sieun aya korona yawloooo peurih amat iyeu hirup"
2,"Satuju ieu, ojol mah bs d tingali msh bisa canda tawa bari nalongkrong d warung kopi d sisi jalan. Leuwih sedih ningali tulang becak nu hulang huleng bari nundutan diuk na becak na, mun boga duit leuwih mah hyg mere tp da kumaha abi ge ripuh pak"
3,"Savage anjir si emang. That ""sanajan urang kota ngabubur duit mah ari eweuh beulieun rek meuli naon? Moal ngeunah duit nu dilebokna!"", meni ngeunah seuri aslina geh"
4,saya mah palaur teh upami teu paratuh...diperpanjang PSBB na...hadeuuuh ripuuh
4,"Saya pernah kaditu pas backpacker ka Jogja nyalira. Tujuanna bade ka tebing breksi, tapi pas jalan uih ka kota deui ningali plang Candi Ratu Boko, dongkap rada sonten. Emang rada muringkak sih"
2,Sayang.. Anjen ngadangu teu Ngajerit hate 'neng Ngarepkeun anjen balik deui
3,"Sayur asem, sambal terasi, ikan asin, nikmat pisan gusti"
4,"Seandaina pindah warga negara jiga pindah kontrakan,aslina da mending kaluar tidieu...geus sarieun ningali ka ayaan na."
4,Sebelah rumah ada yg odp Meni sieun ah
2,Sedih anjir baheula hyg nu kieu neupi ceurik uo teu dipangmeulikeun keneh wae ku s momsky :(
2,Sedih asli mang ningali rekan ojol di kitu keun. Wani na pas keur mabok hungkul sih eta opang
2,Sedih banget ya Alloh karunya teuing teu aya nu jajan. Sing sehat selalu mang lancar terus rezekina amin
2,Sedih cing demi ningali berita palestina..
2,"Sedih di tahan, perih di lawan. Tetep seuri walaupun hate nalangsa loba kanyeuri, lain keur sandiwara. Tapi sekedar nyoba tegar tanpa loba nyarita kasasaha"
2,Sedih euy keur gacor² teh kalah liga di hentikan.. mugia selalu di sarehatkeun sadayana
2,"Sedih euy, waktu asa tereh amat. Nepi ayeuna can lulus lulus. Kumaha ieu"
2,"sedih euy,meuni sadgrel kiyeu kita teh"
2,Sedih heh ningali Indonesia kieu teh .
2,"Sedih kangmas aslina ku situasi kieu mah nyak. Ya Allah abi kadang lalai jumat an, ayeuna mah meuni karaos teu aya suara2 ti mesjid teh meuni asa saredih :(. Teu tiasa deui netepan ka mesjid :( :( :("
2,"Sedih kieu nempona :') Panjang umur, barokah selalu, sing aya rezekina seluruh pejuang nafkah"
2,"Sedih kieu ningali launching Persib 2taun katukang , ai Persib teh nu saha ? Persib gede pedah saha ? Tanpa bobotoh maneh moal segede ayeuna"
2,"Sedih kieu nya , sing direzkian jeng disehatkeun si bapa nu dagang eta"
2,"sedih lah ningali babaturan geus karawin, minimal nya geus baroga kabogoh, tapi aku?"
2,"Sedih ningali @persib jadi klub medioker kieu, duh"
2,"sedih Ningali Indonesia eweuh Liga, mana Sepak bola anu jd PEMERSATU BANGSA, ayeuna iwal jd kenangan"
2,"Sedih ningali Persib ayeuna Gusti berkurangnya mah keras, tp kitu2 keneh tos kabaca"
2,"Sedih ningali persib ayeuna, latihan ngan 10 jelema... Sedih adek baang :')"
2,"Sedih ningali PERSIB eleh teh,sarua jeng sedih ker di tinggal kawin ku mantan"
2,sedih ninggal tim sebesar persib maen amburadul
2,"Sedih nonton net, tentang keluarga surprise surprise gitu uing jd ngeclak cai panon :| Ngarasakeun uing ge kangen ka indung :("
2,Sedih pisan :( 2x45 full nangtung di tribun timur pang luhurna pdhal meli tiket sarua siga batur tp teu menang korsi pasedek sedek Oge
2,"Sedih pisan eta asli lah, kami geus nonton sampe beres"
2,"Sedih pisan, asa salah pisan, asa t wajar pisan, asa ku t kudu jd kie.,, Hampura pisan"
2,"Sedih pisan, liat live stream mekkah. Ngeshootnya ngga di gerbang atau dalem masjidil haram/nabawi lg tp dari atas atau sekitaran masjid. Karena ngga ada orangnya"
2,Sedih siah ningali beungeut coach indonesia tegang begitu huhuhu
2,"SEDIH, KISAH WAFATNYA NABI MUHAMMAD SAW"
2,Sedihhh Dagang sepii
3,"Sekarang baru ngerti kenapa tadi siang bilang, amanlah masih deket ke jkt. Nuhun teteh, nuhun kang emil, nuhun jabar! Meuni bungah, terharuuu"
1,sekarang dah puasa full di rumah tapi sedih anying da gara2 si corona romadon teh sepi we ah teu kieu romadon di imah kahayang aing mah siateh corona goblog
2,"Sekelas pengusaha wae ripuh dibere korona mah, komo aing misgom kieu"
3,Seketika perutku bergetar.. teu kuat ngabarakatak...
4,sekitaran jln moh Toha hujan ngaririncik mana sepi mana poek duh Gusti asa kareueung kieu
3,"Selalu ada TAWA ... gnah seuri, nuhun gusti. Ngakak so hard"
1,selama masih bisa ku omongan mah di omongan keneh mun teu bisa ku aing buburak basecamp na tingali weh
1,"Sender awewe tp sender na teu bisa ngahargaan perasaan kabogoh si lalaki make bahasa ""KITA RUTIN HS DAN KISSING JUGA"" Goblog bapa sia unggal poe solat tahajud ajgg)) :"
4,"Sepi bgt, bnr2 keeung gusti :("
4,"Sepi sepi sepi,keeung dijalange"
4,SEREM ANYINK MALEM2 KIEU
4,Serem gini nafas sambil ngaderegdeg -.-
4,Serem jg liat percakapan cewe sama cewe dgn mesranya. hiiih ngabirigidig.
4,Serem kieu ajig mantan ngirim video tukangeun kosan na. Hampir unggal peuting sok ngadenge wae sora kieu
4,Serem kieu bentar Jeung guludug na
4,Serem kieu ngadangukeun nightmare olangan mah
4,Serem kieu njirr di gebugan meh naon sateh maen gebugan wae
4,serem ngadangukeun nightmare di ardanFM...araya kitu...
4,SEREM NINGAL NU KA GILES DI JALAN AMPE DARAH MUNCRAT GTTU
4,serem ningal warga bandung nu mudik di bypas ngararebut muatan pinuh.ati ati lur bikin lepat alamat janteun k akherat
4,"Serem ningali nu keur ambek²an teh, sieun kena semprot!"
4,Serem siah ih kaki aku udah ngaderegdeg dicarekan
4,Serem tandaseru nya jadi ngabirigidig liatnya juga
4,"Serem.Ninggali berita loba nu mokat gara2 miras oplosan,meningan tuturkeun uing,ngoplos indokape make susu,geus mah halal pulen deui ceng"
4,"sereum pisan atuh siliwangi mah;( kajeun ngalewat jalak jam sakieu keur itu teu pati keeung,siliwangi mah eduns"
4,"Serius sebulan lebih tanpa ada suara mesin di rumah tuh keueung luar biasa, mesin pencetak uang dua duanya abis sama api padahal menjelang lebaran :'( lebaran satu satunya wkt penjualan sarung rame"
2,"Sesama warga bandung, hayu atuh mutualan euy, pliss lah meuni saredih kieu :(("
3,Seserian nepi ka eungap kieu WKWKKWKWKWWK
3,Setiap chat ada aja yg bikin hayang seuri meskipun tunduh
2,"Setiap inget we, pasti clak cai panon. ayn mh gs bda wktu. Knyaahna gs bner2 lengit psan, gs eweh. Jdi prcuma ngarep kenh g moal balik deui."
3,Seuri weh urg mah da atoh ningali kolot atoh hahahaha
3,Seuseurian nepi ka cangkeul perut..gustiii
3,Seuseurian ngabarakatak kuatka nyeri kulit kanyut anjiss.
2,"Shock, reuwas, nyeri hate, dadas, kaget, soak ah ythn sgla karasa:((( meuni gini2 teuing kisah cinta:')"
1,"Si Abu Janda teh ngaku na org Bdg nya ? Sumpah ajig bieu asa ninggali si eta di parpatan Jamika, porengesna sarua make mobil Taft Hejo tai kuda. Hayang nyiduhan tapi sieun lain si eta"
4,Si aji poe ayena sensi wae bagoy jadi sieun ngadenge si aji ngambek mah
1,"si anjg mah te gableg kaera ges puguh isuk teh puasa kalakah nyien piomongen, goblog pisan"
1,Si anjing mah diomongan teh kalah ngahereykeun
1,"SI ARDI RIPUH KI SI VIZCARA AJIG TEU DI BANTUAN WAE NYERANG TEU BELUL, PAENKEUN FEBRI LAH AJIG GELEUH AING NINGALI S VIZCARA"
3,Si bapa ieu diem-diem bae tapi sakalina bicara pikaserieun. Pertahankan pa walapun tidak jadi wakil yg baik setidak nya jadi komedian yg bisa menghibur warganya
1,"Si goblog pokis teh ajig ka rakyat weh bisa tunggal teunggeul, ai ka koruptor teu ditenggeulan ajig!!! Kuduna koruptor pas OTT oge teunggeulan oge lah. Goblog"
3,Si karen aman pisan ga asa trouble. Alhamdulillah pisan reugreug Ya Allah.
1,si kehed budak vrindavan pinapsueun
1,"Si koplok loba bacot anying sia, kunaon ai sia eweuh gawe? Eweuh waktu aing ngawaro sia, hoream teuing aing ngadatangan mane. Indit lah goblog aing rujit"
1,Si tai mah ka aing teu sorry sorry acan padahal aing nu kagandengan bagong
1,Si uni ari nyablak teu inget ka paeh maneh uni yeuh dengekeun ku jejewir tah sa goreng2 pak jokowi eta teh president nu kudu di hormati teu jiga sia geulis oge percuma ari sungut jiga bukrem mah sia teh dsr teu eling maneh teu uyahan pisan jadi jelema teh sia
1,si uyunk gblog!!!!!!!!taii!!!!!!!najis ajeg!!!!moaL nga band deui jeung si ETA anjing pisan si ETA!!!!!!!!gagal TOTAL!!!!! IJID aing
1,sia ai geus goblok eweh obat na.
1,sia anjing pinafsueun wae euy boy dasar titisan saep
1,"Sia aranjing jiga nu gs bener wae,sakitu pernah ngalaman oge.munafik blog"
1,sia Boga kalakuan goreng ka batur acan aya babales na nya ka sia?!sok dagoan siah KARMA!ayeuna salamet tapi jaga sia pasti boga turunan
1,Sia deuk ngaduruk bendera Tauhid? Kadieu datang siah. Loba di dieu. Cobaan ku sia duruk dihareupeun jelema loba. Pengungsi anu keur kamusibahan. Mun sia teu modar saharita keneh berarti sia jago. Ditungguan siah ku di Palu!
1,Sia dongo sia bagong sia mah ngatain aing wae bisa na -_-
1,Sia goblog bondon teh naon ajig
1,Sia goblog nu tiheula di cacag ku aing setan!!
1,Sia mah goblog loba alesan anjing janji2 tai!! Hakan goblog hakan tah jani cing waregg
1,"Sia mah ngomong teh, pisangsaraeun. Anjing pisan jelema teh. Sia mah omongan aing teu didenge. Jdi wae hutang ngalobaan. Anjing edan. Bodo tpi kudu wae diturut pendpat na teh. Pas jdi loba hutang, nylahkeunna ka aing kan goblog."
1,"Sia mah wani tukangeun,ahaaaay lucu bgt KAMU!!!pgn NYABOK BEUNGET SIA,hahahay!!!sia IRI ka urng!WATIR teu boga bbtran nu nyaa TULUS Ka SIA!"
1,"Sia make baju oren herepeun beunget aing mun teu di halangan ku indung urg , ges di acak acak beunget sia , teu sieu ka dulur sia aing mah"
1,"Sia ngomong kitu sakali deui, didagor siah sirahna ku aing, getih dibales getih, tapi mun maneh ngarahetkeun manah orang sunda, tepi kamana ge ku aing diteang. moal bisa tenang."
1,Sia ngomong teu ngaca heula ton. Emg gagasan sia naon nyinyir wae pan beunget sia mah . Kos sia rek jadi wakil rakyat amit amit
1,sia ngomongna rek milih aing mun sia putus jeung nu ayeuna. buktina sia kanu sejen !! koplok lah NGAHUNTU hungkul siamah !!
1,"sia ngusik si dhini, berarti sia ngusik aing, sok lah dur der jeung aing. Aing ateul pereup yeuh! Mumpung sia budak 48 Leyek ku aing"
1,Sia nu najis kehed. Kadek ku aing
1,Sia nu saha anjing maen hack twiter batur sia nu gablag beunget sia tunjukeun lamun beunget sia alus! Beraninya maen hack!
1,SIA PIKIR SIA SEGANTENG APA SI BAGONG
1,"Sia tah tai bagong, seuseuh bengeut sia goblog!!!"
1,"sia tangkurak , ngadoraksakeun sarerea !"
1,SIA TEH KUNAON SIH YAGUSTI KEUHEUL PISAN AING
1,"Sia tempokeun sia, aing ketemu sia hayang bacok sia? Hayang ketemu sia blog? Ketemu jeung aing, aing bacok sia modar siah, hayang teu siah? Sieun pan siah? Kadieu mneh"
1,Sia teu boga hate sugan sia ngomong naon wae ker baheula kehed! Beunget sia anjng emang paeh weh sia
1,siaaaaa anying kesel pisan aing ke sia bengeut seseuh ah meni cape anying
1,siaaaaa ka indung aing rek nyipok.... kadek kuaing siah
1,sianying tolol bat kalakuan sia
1,sibagong ngabangus wae tikamari
4,Sieun asli mana Caringin deket cikukulu aya odp jir
4,"Sieun aslian, pertama kali Ridin' vers keluar itu aing hilang kewarasan sampe tidur subuh..."
4,Sieun Ciga Itali atuh ih. Pak Jokowi Tulungan Tulungan.. Karunya Ridwan Kamil gawe na Mubajir. Loba teuing nu Mudik ti Zona Merah
4,"sieun di bully ku org ciawi ey mun keluyuran, kamari ngan ngaliwet ge dikira odp"
4,Sieun di padasuka ada yg odp cenah:( untung aku anaknya betah bgt dirumah
4,Sieun euy aya nu ODP tatanga
4,Sieun kieu hujan angin boyy
4,"Sieun ky Iran,ngbantah tp lgsg Menkes nya yg positif corona"
4,"Sieun nempo PERSIB,sieun eleh deui"
4,Sieun ngadenge sora bangkong jam sakieu
3,Sigana barudak kumpeni keur ngagakgak ningali kalakuwan urang 2an kang
3,"simkuring bingah pisan,ieu buktos yen sunda mah pamimpinna kedah adem ayem,silih asah,silihasuh,silih asih,sanajan simkuring hoyongna mah duet teh kang dedi sreng kang rk,mung simkuring percanten kang dedi msih tiasa ngawangun jabar nu sae oge.hatur nuhun"
2,"Sing jadi perah tina perih ieu sib,, sing jd obat pil pait teh, urng mh ukur bisa ngado'akeun, sugan ari nu d nyerikeun mh d kabul ku gusti,, sing menang sing sumanget, snjan ku batur d licikan oge.. Hate mh ngajerit ninggali d kikitu ku batur teh,"
2,"Sing Karunya Kanu Dilembur, Mun Arurang Benang Virus Saha Nu Rek Bertani?"
2,Sing kuat hatee singe gede hate.... Mbung cerik..asa lebar kudu cerik deuui mah...ges kudu na kieu....
1,SING MACA KANA KAAYAAN ATUH KEHED!
2,Sing ngarasekeun we. Nyeri hate nempona. Ceurik batin mah euy nempo aparat ngababi buta kitu ka warga
2,"Sing nyaah ka kolot teh atuh,da biaya sakola teh awis sanajan aya program sakola haratis,ai pek budak na kalah asup bui+rehab,deudeuh teuing"
1,"Sing sumpahna aing mun jadi presiden atau dpr, motor murah nu make knalpot gandeng tewakan hiji2, titah denge eta knalpot ti jarak 2 senti. Annoying pisan anying teh. Kan kasian siput di ceuli aing tidak comforteun jadinya..."
3,"Slina mang, ngeunah seuri ieu mah lah"
2,"Slina mangkoms, clak ci panon teu bisa d tahan"
1,So pisan jdi jelma th.lila2 mh centang ku aing gra ktu wae mh kalakuan
4,soak guludug meuni badag siga batuk setan !
1,Soganteng pisan bangsat
3,sok asa bingah ningali budak jeung pamajikan sereuri ....terimakasih ya Alloh atas segala kemurahnMu...
4,"Sok asa hariwang tehh lamun ningali budak jaman kiwari anu aga-egeu.arap-ap-eureup-eup.nalika nyarios ku basa sunda, cobi lamun dibiasakeun"
2,"Sok asa nyereset aslina ngadangu lagu ieu , sok cucurucudan"
4,Sok asa sarieun ninggal tth harkor teh
3,Sok atoh ari nempo dulur akur kieu teh
3,"Sok atoh ari raat kieu teh, sok manggih sendal nu palid"
3,"Sok atoh mun status di like ku nu gareulis hahaha.. padahal mah da teu ngaruh na""on ngelike hungkul mah"
1,Sok gera datang atuh geus teu kuat hayang neungeul
1,"sok geura leungit atuh sia teh corona, matak gelo yeuh aing unggal poe gogoleran"
1,"Sok geura, lamun ngomongkeun aing teh ulah ditukangeun aing laahh. Diharepeun komuk aing wee ambeh langsung didagor kuaing!"
2,Sok haneueul kecengan geus ku baturteh
2,Sok hayang ceurik ai kieu teh
2,Sok hayang ceurik gogoakan tapi da jang naon ceunah.
2,Sok hayang ceurik ningali palestina da :'(
1,"Sok hayang neungeul ka jalma nu so osan teh da, gaya di gedekan... Euweuh ka era"
1,sok hayang neungeul wasit nu gblg!!
1,"Sok hayang ninggang na ka aing da nu kieu.. Kerewes ku aing bengeutna, leyek kanjutna anjg.. Rudet aing ningalina~ ninggangna teh ka awewe nu teu berdaya wae deuih s anjg teh"
2,Sok hyg balik ka kosan trs ceurik sepuasnya tanpa ad org yg komen komen ajig
2,Sok hyg ceurik ai geus kieuteh:( karasa ku didieu nalangsa na gustii
1,"sok kehel aing mah... emang maraneh bisa maen? nya geus atuh maraen, milu seleksi ka persib kaditu!! persib eleh keuheul aing ge, tapi teu ngagogoreng. da karasa atuh ai geus dilapangan mah kumaha... ngarasa aing ge hesena dilapang kumaha. naha meni kaleuleuwihan pisan asana teh"
1,sok keuhel lamun ninggali aya keneh nu mceun runtah sakahayang
4,Sok muringkak bulu punduk ari ngadenge sora karinding teh
4,"Sok muringkak jararadi bulu punuk,ngadenge ngarana oge,sieun knh ku maneh,jng ku jurig oge"
2,Sok nalangsa ai inget ka kolot geus eweuh teh sakapeng mah . .. sakapeng t inget sakapeung inget..
2,"sok ngajerit hate aingmah ningali berita teh,,,indonesia oh indonesia ancur negaraku"
